nodes,experiment,paper_label,mode,x_name,x_value,metric,value,unit,eligibility,source_file,source_design,source_case,source_run_id
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,321.766886,delivered_throughput,321.73471,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m460_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,327.568134,delivered_throughput,327.227463,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m440_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,331.60017,delivered_throughput,330.466097,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m460_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,335.012864,delivered_throughput,334.490244,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m460_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,335.15658515658515,delivered_throughput,334.4058344058344,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m460_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,336.890901,delivered_throughput,336.789834,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m440_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,345.227574,delivered_throughput,343.315013,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m500_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,346.298759,delivered_throughput,345.474568,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m440_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,346.4523281596452,delivered_throughput,343.00166297117516,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m440_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,350.650808,delivered_throughput,348.974697,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m480_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,350.8082622361922,delivered_throughput,348.53502469690164,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m480_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,356.409672,delivered_throughput,356.302749,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m500_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,359.691529,delivered_throughput,353.922076,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m480_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,362.865769,delivered_throughput,362.764166,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m480_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,369.910038,delivered_throughput,362.844756,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m500_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,370.08526764566557,delivered_throughput,353.653481762198,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m500_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,422.983216,delivered_throughput,379.195994,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m600_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,423.21235102925243,delivered_throughput,357.3435807150596,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m600_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,439.3982,delivered_throughput,379.429134,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m600_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,44.391727,delivered_throughput,44.387288,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m60_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,44.740007,delivered_throughput,44.735533,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m60_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,44.74256915411488,delivered_throughput,44.738094897199474,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m60_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,45.934266,delivered_throughput,45.929673,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m60_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,469.783524,delivered_throughput,466.86147,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m600_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,517.041694,delivered_throughput,371.918432,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m700_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,538.050964,delivered_throughput,496.685606,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m700_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,547.477225,delivered_throughput,370.532586,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m700_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,547.8611500701262,delivered_throughput,358.6079943899018,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m700_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,58.398116,delivered_throughput,58.392276,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m80_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,58.402481871869625,delivered_throughput,58.39664162368244,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m80_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,59.701207,delivered_throughput,59.695237,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m80_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,6.568548,delivered_throughput,6.567891,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m10_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,6.754712,delivered_throughput,6.754037,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m10_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,6.823978,delivered_throughput,6.823296,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m10_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,6.824038083591737,delivered_throughput,6.823355679783377,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m10_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,603.281853,delivered_throughput,361.064189,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m800_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,604.215004,delivered_throughput,355.858469,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m800_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,604.6826625386997,delivered_throughput,337.86039086687305,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m800_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,61.535129,delivered_throughput,61.528976,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m80_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,618.077532,delivered_throughput,506.353837,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m800_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,75.731873,delivered_throughput,75.7243,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m100_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,75.73921473582162,delivered_throughput,75.73164081434804,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m100_PROP_temp64_top16,
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,75.768597,delivered_throughput,75.76102,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m100_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,77.961281,delivered_throughput,77.953485,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m100_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,Hotspot10,offered_mflit_s_per_port,84.11391,delivered_throughput,84.105499,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,HOTSPOT10_n64_s202701_m120_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,BC,offered_mflit_s_per_port,85.47593,delivered_throughput,85.467382,Mflit/s/port,correctness/full-drain throughput,64/02_benchmarks/bc_hotspot_all_accepted.csv,PROP_temp64,TOPO-BC_n64_s202701_m120_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Async),offered_mflit_s_per_port,86.892448,delivered_throughput,86.883759,Mflit/s/port,correctness/full-drain throughput,64/01_ur/throughput_all_accepted.csv,PROP_temp64,TOPO-UR_n64_s202701_m120_PROP_temp64_top16,20260913_prop_temp64_asap_uc_m5_200
64,unicast64_shared_scan,PROP,UR (Sync),offered_mflit_s_per_port,86.90211345939933,delivered_throughput,86.8934232480534,Mflit/s/port,correctness/full-drain throughput,64/07_sync_b8/ur_all_full_drain.csv,SYNC_PROP_temp64_B8,TOPO-UR_n64_s202701_m120_PROP_temp64_top16,
64,unicast64_shared_scan,FAT,UR (Async),offered_mflit_s_per_port,102.660972,mean_flit_latency,30.9474907,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m140_PFAT64_top8,20260912_195012_cmr_pfat64_rpsdel050_1248
64,unicast64_shared_scan,FAT,UR (Async),offered_mflit_s_per_port,127.03252,mean_flit_latency,292.83505582,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m160_PFAT64_top8,20260912_195012_cmr_pfat64_rpsdel050_1248
64,unicast64_shared_scan,FAT,UR (Async),offered_mflit_s_per_port,14.846452,mean_flit_latency,7.83764884,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m20_PFAT64_top8,20260912_195012_cmr_pfat64_rpsdel050_1248
64,unicast64_shared_scan,FAT,UR (Async),offered_mflit_s_per_port,3.672047,mean_flit_latency,7.4423941000000005,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m5_PFAT64_top8,20260912_195012_cmr_pfat64_rpsdel050_1248
64,unicast64_shared_scan,FAT,UR (Async),offered_mflit_s_per_port,31.804674,mean_flit_latency,8.55925308,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m40_PFAT64_top8,20260912_195012_cmr_pfat64_rpsdel050_1248
64,unicast64_shared_scan,FAT,UR (Async),offered_mflit_s_per_port,44.740007,mean_flit_latency,9.42707284,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m60_PFAT64_top8,20260912_195012_cmr_pfat64_rpsdel050_1248
64,unicast64_shared_scan,FAT,UR (Async),offered_mflit_s_per_port,58.398116,mean_flit_latency,10.4118444,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m80_PFAT64_top8,20260912_195012_cmr_pfat64_rpsdel050_1248
64,unicast64_shared_scan,FAT,UR (Async),offered_mflit_s_per_port,6.823978,mean_flit_latency,7.569519939999999,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m10_PFAT64_top8,20260912_195012_cmr_pfat64_rpsdel050_1248
64,unicast64_shared_scan,FAT,UR (Async),offered_mflit_s_per_port,75.731873,mean_flit_latency,12.0382757,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m100_PFAT64_top8,20260912_195012_cmr_pfat64_rpsdel050_1248
64,unicast64_shared_scan,FAT,UR (Async),offered_mflit_s_per_port,86.892448,mean_flit_latency,15.10999906,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,PFAT64,TOPO-UR_n64_s202701_m120_PFAT64_top8,20260912_195012_cmr_pfat64_rpsdel050_1248
64,unicast64_shared_scan,Mesh,UR (Async),offered_mflit_s_per_port,102.660972,mean_flit_latency,10.5284318,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,FM64,TOPO-UR_n64_s202701_m140_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,BC,offered_mflit_s_per_port,104.865772,mean_flit_latency,19.41043494,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,FM64,TOPO-BC_n64_s202701_m140_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,Hotspot10,offered_mflit_s_per_port,121.557492,mean_flit_latency,11.6666514,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,FM64,HOTSPOT10_n64_s202701_m160_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,BC,offered_mflit_s_per_port,124.74054,mean_flit_latency,30.62750906,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,FM64,TOPO-BC_n64_s202701_m160_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,UR (Async),offered_mflit_s_per_port,127.03252,mean_flit_latency,11.88906414,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,FM64,TOPO-UR_n64_s202701_m160_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,Hotspot10,offered_mflit_s_per_port,14.245988,mean_flit_latency,7.6117362,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,FM64,HOTSPOT10_n64_s202701_m20_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,BC,offered_mflit_s_per_port,14.536506,mean_flit_latency,10.16007948,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,FM64,TOPO-BC_n64_s202701_m20_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,UR (Async),offered_mflit_s_per_port,14.846452,mean_flit_latency,7.5680283600000005,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,FM64,TOPO-UR_n64_s202701_m20_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,Hotspot10,offered_mflit_s_per_port,141.91644,mean_flit_latency,13.647917860000002,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,FM64,HOTSPOT10_n64_s202701_m180_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,UR (Async),offered_mflit_s_per_port,144.568838,mean_flit_latency,12.98759746,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,FM64,TOPO-UR_n64_s202701_m180_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,BC,offered_mflit_s_per_port,146.274106,mean_flit_latency,73.41257832000001,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,FM64,TOPO-BC_n64_s202701_m180_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,Hotspot10,offered_mflit_s_per_port,151.493116,mean_flit_latency,15.7560668,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,FM64,HOTSPOT10_n64_s202701_m200_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,UR (Async),offered_mflit_s_per_port,153.607943,mean_flit_latency,15.024817180000001,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,FM64,TOPO-UR_n64_s202701_m200_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,Hotspot10,offered_mflit_s_per_port,165.484008,mean_flit_latency,20.37680938,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,FM64,HOTSPOT10_n64_s202701_m220_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,Hotspot10,offered_mflit_s_per_port,172.651934,mean_flit_latency,35.07834968,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,FM64,HOTSPOT10_n64_s202701_m240_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,UR (Async),offered_mflit_s_per_port,177.315025,mean_flit_latency,32.693829380000004,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,FM64,TOPO-UR_n64_s202701_m240_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,Hotspot10,offered_mflit_s_per_port,195.01997,mean_flit_latency,95.42107334,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,FM64,HOTSPOT10_n64_s202701_m260_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,UR (Async),offered_mflit_s_per_port,199.247641,mean_flit_latency,203.82376574,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,FM64,TOPO-UR_n64_s202701_m280_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,UR (Async),offered_mflit_s_per_port,204.141625,mean_flit_latency,86.79779212,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,FM64,TOPO-UR_n64_s202701_m260_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,BC,offered_mflit_s_per_port,29.766441,mean_flit_latency,10.723398840000002,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,FM64,TOPO-BC_n64_s202701_m40_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,Hotspot10,offered_mflit_s_per_port,3.636004,mean_flit_latency,7.398556800000001,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,FM64,HOTSPOT10_n64_s202701_m5_FM64_top0_retry_csv_gate,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,BC,offered_mflit_s_per_port,3.670098,mean_flit_latency,9.82823818,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,FM64,TOPO-BC_n64_s202701_m5_FM64_top0_retry_csv_gate,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,UR (Async),offered_mflit_s_per_port,3.672047,mean_flit_latency,7.350447120000001,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,FM64,TOPO-UR_n64_s202701_m5_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,Hotspot10,offered_mflit_s_per_port,31.702715,mean_flit_latency,7.8934438600000005,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,FM64,HOTSPOT10_n64_s202701_m40_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,UR (Async),offered_mflit_s_per_port,31.804674,mean_flit_latency,7.90036076,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,FM64,TOPO-UR_n64_s202701_m40_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,BC,offered_mflit_s_per_port,44.391727,mean_flit_latency,11.41870226,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,FM64,TOPO-BC_n64_s202701_m60_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,UR (Async),offered_mflit_s_per_port,44.740007,mean_flit_latency,8.25683874,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,FM64,TOPO-UR_n64_s202701_m60_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,Hotspot10,offered_mflit_s_per_port,45.934266,mean_flit_latency,8.32238736,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,FM64,HOTSPOT10_n64_s202701_m60_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,UR (Async),offered_mflit_s_per_port,58.398116,mean_flit_latency,8.6522545,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,FM64,TOPO-UR_n64_s202701_m80_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,Hotspot10,offered_mflit_s_per_port,59.701207,mean_flit_latency,8.70641288,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,FM64,HOTSPOT10_n64_s202701_m80_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,Hotspot10,offered_mflit_s_per_port,6.568548,mean_flit_latency,7.4751460199999995,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,FM64,HOTSPOT10_n64_s202701_m10_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,BC,offered_mflit_s_per_port,6.754712,mean_flit_latency,9.948921480000001,ns,paired near-lossless latency,64/02_benchmarks/bc_hotspot_latency_eligible.csv,FM64,TOPO-BC_n64_s202701_m10_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
64,unicast64_shared_scan,Mesh,UR (Async),offered_mflit_s_per_port,6.823978,mean_flit_latency,7.42143558,ns,paired near-lossless latency,64/01_ur/pre_saturation_latency_accepted.csv,FM64,TOPO-UR_n64_s202701_m10_FM64_top0,20260913_104506_cmr_fm64_rpsdel150
